Text,Category
u peer peer pirate convicted first conviction piracy peer peer network handed u . new yorker william trowbridge texan michael chicoine pleaded guilty charge infringed copyright illegally sharing music movie software . two men faced charge following raid august suspected pirate fbi . pair face jail term five year $ 250 000 £130 000 fine . statement u department justice said two men operated central hub piracy community organised across direct connect peer peer network . piracy group called underground network membership demanded user share one 100 gigabyte file . direct connect allows user set central server act co ordinating spot sharer . user would swap file film music exchanging data network . investigation fbi agent reportedly downloaded 84 movie 40 software program 13 game 178 sound recording five hub made larger piracy group . raid organised umbrella operation digital gridlock aimed fighting criminal copyright theft peer peer network . total six raid carried august . five home suspected copyright thief one net service firm . department justice said men pleaded guilty one count conspiracy commit felony copyright infringement . also pleaded guilty acting commercial advantage . two men due sentenced 29 april .,tech
cup holder man utd visit everton holder manchester united premiership leader chelsea face difficult away tie premiership opposition fa cup fifth round . united drawn everton chelsea face trip newcastle . brentford hartlepool side left outside top two division replay right travel southampton . burnley reward place last 16 home tie lancashire rival blackburn . tie manchester united everton could see return teenage striker wayne rooney former club first time since acrimonious £27m move . nottingham forest bos gary megson could face trip back old club west brom come fourth round replay tottenham . arsenal handed potential home tie fellow londoner west ham providing hammer come replay sheffield united . charlton play leicester bolton await winner derby fulham replay . bolton v derby fulham west bromwich albion tottenham v nottingham forest everton v manchester united charlton athletic v leicester city burnley v blackburn southampton v brentford hartlepool newcastle v chelsea arsenal v west ham sheffield united tie played 19 20 february .,sport
china continues rapid growth china economy expanded breakneck 9.5 2004 faster predicted well 2003 9.1 . news may mean limit investment lending beijing try take economy boil . china sucked raw material energy feed expansion could knock effect rest world overheats . official pointed industrial growth slowed service providing much impetus . growth industrial output main target government effort impose curb credit investment 11.5 2004 17 previous year . still consumer price 2.4 rose faster 2004 adding concern sharp rise producer price 7.1 could stoke inflation . overall investment fixed asset still high 21.3 previous year although way peak 43 seen first quarter 2004. result could higher interest rate . china raised rate 0.27 percentage point 5.8 first hike nine year october 2004. despite apparent rebalancing economy overall growth picture remains strong economist said . sign slowdown 2005 said tim congdon economist ing baring . china economy gathering speed thanks domestic demand also soaring sale overseas . figure released earlier year showed export six year high 2004 35 . part impetus come relative cheapness yuan china currency . government keep pegged close rate 8.28 u dollar much chagrin many u lawmaker blame china lost job competitiveness . despite urging ease peg official insist long way ready make shift market set rate . need good feasible plan formulating plan also need time national bureau statistic chief li deshui told reuters . hope make fortune speculating renminbi revaluation succeed making profit .,business
blair blunkett sheffield trip tony blair join home secretary david blunkett visit sheffield thursday . mr blunkett conduct looked establish whether abused position relation ex lover . parliamentary standard watchdog looking decision give kimberly quinn free rail ticket . also investigated visa application mr quinn ex nanny . visit sheffield seen show unity mr blair . wednesday prime minister question tory leader michael howard went offensive comment mr blunkett alleged made new biography . understood made series criticism cabinet colleague prime minister . mr howard said mr blunkett complained inherited giant mess took home office jack straw foreign secretary . tory leader went stop think culture secretary weak think trade secretary think strategically think education secretary developed expected . say prime minister like told truth chancellor doubt prime minister agree bully . mr blair retorted voter remembered record government comment politician . home secretary already admitted wrong give two first class ticket given mp mr quinn since paid £180 back . apologised genuine mistake say write watchdog answer question . rail ticket meant help mp spouse get westminster constituency . inquiry parliamentary watchdog sir philip mawer report common standard privilege committee group mp recommend full house common action taken mr blunkett . separate inquiry ex senior civil servant sir alan budd investigating whether home secretary helped fast track bid mr quinn nanny leoncia casalme stay uk . last week mr blunkett first round high court battle mr quinn access son . mr blunkett declined comment position saying inquiry way high court stressed right privacy affect job improving security stability . downing street stressed mr blair support home secretary .,politics
christmas shopper flock till shop uk reported strong sale last saturday christmas claiming record breaking number festive shopper . spokesman manchester trafford centre said biggest christmas date sale 5 . regent street association said shop central london also expecting best christmas ever . picture come despite report disappointing festive sale last couple week . trafford centre spokeswoman said 8 500 thousand vehicle arrived centre saturday 1130 gmt . predict next week continue trend added . similar story bluewater kent . spokesman alan jones said expected 150 000 shopper visited end saturday 100 000 sunday . sale far 2 time last year said . busy really strong people shopping right christmas . christmas period expecting people spend excess £200m centre . saturday afternoon spokeswoman st david shopping centre cardiff said looked like busiest day year 200 000 shopper expected visited close play . st enoch shopping centre glasgow 140 000 shopper time record expected passed door closing time 1900 gmt . senior business manager jon walton said phenomenal absolutely mobbed . every week footfall showing strong growth weekend going mad . regent street association director annie walker said saturday store heaving today lot people going last minute shopping many people finished work friday go week . said report slump pre christmas sale related growing popularity internet sale . think lot report lower sale figure said . internet shopping gone enormously store website .,business
lord scarman 93 dy peacefully distinguished lawyer lord scarman conducted inquiry 1981 brixton riot died aged 93. peer enjoyed celebrated judicial career serving law commission chairman first seven year . also chaired 1969 tribunal set investigate civil disturbance northern ireland . paying tribute lord chancellor lord falconer said lord scarman one great advocate generation . legacy decision lord court appeal substantial . work wake brixton riot commitment vulnerable dispossessed second none . great judge great lawyer great man . lord scarman nephew george ritchie said peer passed away peacefully wednesday would sadly missed . lord chief justice lord woolf senior judge england wale said lord scarman pioneering work paved way human right act 1998. lawyer judge remarkable insight human nature exceptional sensitivity need healthy society said . personally totally charming remembered great affection admiration came contact . dame elizabeth butler sloss president family justice division said lord scarman good humane judge one greatest figure late 20th century . lord scarman remembered public inquiry led string race riot began brixton racial tension rose police crackdown street robbery . following three day disturbance spread midland merseyside bristol leeds nearly 400 people injured building vehicle set alight . inquiry famously settled called rotten apple theory argued police officer racist saying . spawned new law enforcement practice led creation police complaint authority . trevor phillips chair commission racial equality praised lord scarman ability listen . said lord scarman toured street brixton presence electrifying . community systematically ignored everyone else suddenly embraced epitome english establishment . great quality ability listen young people background many whose language could barely understand genuinely hear say talk human being . never lost special combination wisdom humanity spark radicalism marked watershed report brixton riot .,politics
solskjaer raise hope return manchester united striker ole gunnar solskjaer said hoped return next season following career threatening injury right knee . 31 year old norway international surgery sweden august transplant cartilage joint . doubt play solskjaer told aftenposten daily . problem speed talking eight month time . going knee . slavishly following programme . solskjaer last played united late substitute may fa cup final win millwall . contract united run 2006 time premier league club 10 year .,sport
bush get tough deficit u president george w bush pledged introduce tough federal budget next february bid halve country deficit five year . u budget trade deficit deep red helping push dollar low euro fuelling fear economy . mr bush indicated would strict discipline non defence spending budget . vow cut deficit one election declaration . federal budget deficit hit record $ 412bn £211.6bn 12 month 30 september $ 377bn previous year . submit budget fit time mr bush said . provide every tool resource military protect homeland meet priority government . u said committed strong dollar . dollar weakness hit european asian exporter lead call u intervention boost currency . mr bush however said best way halt dollar slide deal u deficit . budget think send right signal financial market concerned short term deficit mr bush added . well got deal long term deficit issue .,business
hard act follow outkast u rap duo outkast trio trophy mtv europe award crown year huge success band . latest triumph add three grammys four american mtv gong earlier year . andre 3000 big boi album speakerboxxx love critically acclaimed since release sold large quantity around world . double album saw pair produce one disc topped chart u time single hey ya took another track exponent southern hip hop way move displace top spot . georgia pair year critical commercial triumph leaf tough act follow next musical act done g money presenter bbc urban music station 1xtra think hiatus inevitable sustained period exposure giving band time think interest . might appearance outside band producing artist number fringe music project . andre 3000 would like go acting might see film big boi already dog breeding business say dj . couple year back another album collaboration unlike double cd . greatness become clear speakerboxxx love . seen last add . outkast musical career span 10 year enjoyed commercial critical success past debut southernplayalisticadillacmuzik going platinum . took 2001 pair score first hit uk m jackson album stakonia saw fame spread beyond u . 1xtra g money say took latest album released 2003 assured genius . always experimental worked add . g money acknowledges making next move band reached pinnacle tough . next done say . ten year success behind worldwide fame seems outkast name likely forgotten hurry .,entertainment
continental may run cash share continental airline tumbled firm warned could run cash . filing u regulator airline warned inadequate liquidity fails reduce wage cost $ 500m end february . continental also said make cut expects lose hundred million dollar 2005 current market condition . failure make cutback may also push reduce fleet group said . share fifth biggest u carrier fallen 6.87 news $ 10.44 1830 gmt . without reduction wage benefit cost reasonable prospect future profitability believe ability raise additional money financing would uncertain continental said filing u security exchange commission sec . airline faced tough condition recent year amid terrorism fear since 11 september world trade centre attack 2001. despite passenger returning sky record high fuel cost fare war prompted competition low cost carrier taken toll . houston based continental debt pension payment nearly $ 984m must pay year . company working streamline operation managed save $ 1.1bn cost without cutting job . two week ago group also announced would able shave $ 48m year cost change wage benefit u based management clerical staff .,business
italy get economic action plan italian prime minister silvio berlusconi unveil plan aimed kickstarting country sputtering economy thursday night rome . present action plan development italy meeting industrialist trade union leader . mr berlusconi expected table reform aimed boosting research development r spending competitiveness small firm . also focus bankruptcy law slow pace legal system . prime minister scheduled start meeting 1830 gmt . government accused underfunding r making harder italy compete european nation leading brain drain country brightest talent . analyst say hiring firing staff still difficult expensive hampering development small medium sized business . result say italy corporate landscape filled numerous smaller company often reluctant become bigger extra hassle would accompany running larger firm . time bankruptcy law make difficult failed company director set new business emerge debt situation hampering italy entrepreneurial spirit . government say set tackling problem adding getting growth going responsibility italy 60 million population . according il sole 24 ore italy business newspaper government focus opening market infrastructure research making incentive available bankruptcy law slow pace justice system . mr berlusconi previously promised cut tax 6.5bn euro $ 8.6bn £4.5bn year effort get people company spend . also promised cap spending transport education health trim ballooning budget deficit . italy plan raise much 25bn euro privatisation 2005 including partial flotation post office utility enel . critic argue move go far enough could make italy problem worse . limiting government spending lead job loss counter income tax cut negligible effect sentiment ultimately favour wealthy . country one eurozone worst economic performer recent year . growth 1.1 2004 0.3 2003 0.4 2002 improvement still long way ideal . time business consumer confidence dipped analyst raised concern little spending stem italian dipping saving account using credit card . without pick national growth say money could eventually run bringing italy economy juddering halt . consumer spending account two third italy economy .,business
poll idol face first hurdle vote itv1 pop idol style talent contest would politician finally hit screen week . next four day hundred potential candidate whittled panel expert public vote . winner encouraged stand independent next general election expected spring . opinion divided whether potential candidate unearthed far got take make politics . would make competent mp former independent mp martin bell insisted bbc radio 4 today programme . mr bell offering advice contestant wednesday argues westminster share odd ball show engage ordinary voter . get people voting people interested politics harm said . sir bernard ingham margaret thatcher former press secretary took le charitable view accusing programme corrupting politics . said producer would achieve aim engaging voter bunch nutter . give sir bernard due monday evening opening episode attract smattering eccentric self publicist . among chancing arm druid priest former porn star insisted removing top make point legalisation brothel . among eccentric policy proposal public holiday bruce forsyth birthday bill oddie prime minister . show follows time honoured pop idol format queue nervous hopeful panel three expert judging performance . contestant given 60 second present manifesto . final 25 tested lobbying ability . cross examined panel chaired ex itn political editor john sergeant television host lorraine kelly taking nicki chapman role . real star show kelvin mackenzie simon cowell mr nasty seat . former sun editor dispensed stream well crafted insult one liner . advice one young contestant get haircut brain transplant . wheelchair user kevin donnellon asked earth want elected representative disabled care inuit implored guitar toting environmental campaigner barry lim . care . care sun shining think fantastic replied mr mackenzie . mr lim later reduced panel fit giggle outlined plan make people community service instead paying tax . prime minister turn chancellor say much got coffer mr brown say well prime minister bad news house britain painted actually nobody paid tax observed mr mackenzie . total disaster . seem think thing say crestfallen mr lim confided show presenter jonathan maitland . irfan hanif 25 year old doctor bolton made good impression even little thrown mr mackenzie suggestion instead treated nh young drunk given good beating left die . dominic carman son late libel lawyer george carman voted final 25 platform cutting defence spending boost education . opinion divided rodney hylton potts 59 year old convicted fraudster . mr mackenzie thought smooth talking former solicitor hardline crime immigration deserved chance progress . could join rest crook house parliament . m kelly said would trust far could throw . series continues throughout week public given chance evict one prospective mp every night . itv fund election campaign eventual winner publicity could give winner flying start candidate .,politics
ocean twelve raid box office ocean twelve crime caper sequel starring george clooney brad pitt julia robert gone straight number one u box office chart . took $ 40.8m £21m weekend ticket sale according studio estimate . sequel follows master criminal try pull three major heist across europe . knocked last week number one national treasure third place . wesley snipe blade trinity second taking $ 16.1m £8.4m . rounding top five animated fable polar express starring tom hank festive comedy christmas kranks . ocean twelve box office triumph mark fourth biggest opening december release u three film lord ring trilogy . sequel narrowly beat 2001 predecessor ocean eleven took $ 38.1m £19.8m opening weekend $ 184m £95.8m total . remake 1960s film starring frank sinatra rat pack ocean eleven directed oscar winning director steven soderbergh . soderbergh return direct hit sequel reunites clooney pitt robert matt damon andy garcia elliott gould . catherine zeta jones join star cast . fun good holiday movie said dan fellman president distribution warner bros. however u critic le complimentary $ 110m £57.2m project los angeles time labelling dispiriting vanity project . milder review new york time dubbed sequel unabashedly trivial .,entertainment
gerrard play european hope steven gerrard admitted liverpool little chance winning champion league season . 24 year old red skipper spoke ahead tuesday first leg home bayer leverkusen last 16 miss suspension . let realistic fantastic team left champion league told bbc radio five live . going try stay long possible realise maybe year year . gerrard made secret desire involved europe premier club competition . last season described qualification champion league end rumour persist leave anfield red fail secure place competition . consistently linked move away liverpool chelsea favourite snap england midfielder . blue bos jose mourinho backed gerrard view rafael benitez team could struggle progress season . rafa still time front build even better team maybe little bit behind right told bbc radio five live . gerrard fired liverpool last 16 season competition brilliant goal december win olympiakos insisted still fully focused helping liverpool glory season . red currently fifth premiership table five point crucial fourth spot brings champion league qualification face chelsea sunday carling cup final . big couple month liverpool added . fighting fourth spot champion league next season still involved two cup competition important . confident upset chelsea carling cup final get last eight champion league financially big club personally good .,sport
movie head sony psp movie open water saw among made available sony psp game console . film studio lion gate entertainment announced initial list 12 movie umd format used handheld . typical buyer machine core demographic film generally appeal said steve beeks president lion gate . already available japan psp released u 24 march . spider man 2 umd given first million customer u . punisher house dead along older title total recall rambo first blood umd format disk costing $ 20 £10.40 $ 30 £15.60 new title $ 10 £5.20 $ 20 older film . first saw machine started talking sony immediately decided going winner gaming perspective perspective people watching movie go mr beeks said . disk smaller dvd work sony psp hold 1.8gb data . actually believe people buy umd would bought dvd said . people want umd portability . maybe already taking game house bigger gamers movie watcher . four movie already announced psp . xxx hellboy resident evil apocalypse upon time mexico .,tech
video phone help deaf people deaf people prefer communicate using british sign language bsl could soon phone conversation relayed using webcam videophones interpreter . video relay service piloted royal national institute deaf people rnid organisation say unless service provided rate voice call beyond people pocket . rnid urging telecom regulator ofcom reduce cost service current £7.00 per minute make ordinary phone call . service work putting deaf person visual contact bsl interpreter via webcam video phone interpreter relay deaf person conversation using telephone translates person response sign language . many deaf people especially born deaf bsl first preferred mean communication . alternative use textphones mean type message relayed via operator . past used textphones problem said robert currington taking part pilot . communicate bsl written english good take longer think english type message . sometimes find difficult understand reply . rnid say uk lagging behind country already making relay service available cost ordinary phone call . technical economic reason providing equivalent access service deaf people said rnid technology director guido gybels . u australia sign language relay service already made universally available cost voice call . failing provide fund video relay service sign language user telecommunication sector effectively discriminating already disenfranchised group . ofcom say plan review service telecom company obliged provide early next year . new technology including video relay service discussed interested party near future . spokesman said power limited legislation . proposal extend existing arrangement cover new service would government consider said . mr currington like many uk 70 000 bsl user hoping way found make cost effective service available . relay service make phone conversation pleasure said . show emotion easily bsl way hearing people express emotion voice call .,tech
economy strong election year uk business set prosper next month could trigger interest rate rise according report . optimism highest since 1997 business reap benefit continuing rise public spending say researcher bdo stoy hayward . bank england expected keep rate hold week could go later year . rate likely rise anticipated general election may . bdo optimism index leading indicator gdp growth two quarter ahead edged january 102.5 102.2 october . rise due part increase public spending increased merger acquisition activity . thing blighting business optimism year uncertainty associated general election bdo said . bdo output index predicts gdp movement quarter advance remained 100.8 january implying gdp growth 2.9 second quarter 2005. however output index held back recent interest rate rise sterling strength dollar high oil price group noted . inflation index risen continuously last 8 month climbed 110.0 january 108.0 october last year . uk looking strong going general election business need prepare jolt ahead bank england reacts growth inflationary pressure said peter hemington partner bdo stoy hayward . growth probably slow end 2005 likely see higher interest rate sharp drop demand product service .,business
khodorkovsky ally denies charge close associate former yukos bos mikhail khodorkovsky told court fraud charge levelled false . platon lebedev trial alongside mr khodorkovsky since june case centring around privatisation fertiliser firm . pair claim punished authority political ambition mr khodorkovsky . mr lebedev said absurd contradiction case . opening defence said could see legal basis charge faced also include allegation tax evasion . embarrassment could understand file complaint told moscow court . mr lebedev headed menatep group parent company yukos . mr lebedev mr khodorkovsky face possible 10 year jail sentence convicted questioned judge next day . mr khodorkovsky began testimony last week telling court objected way running normal business presented work criminal fiction . charge seen supporter politically motivated part drive russian president vladimir putin rein country super rich business leader called oligarch . yukos presented $ 27.5bn £13bn tax demand russian authority key yugansk division auctioned part settle bill . company effort gain bankruptcy protection u bid win damage sale dismissed court texas .,business
petrol duty frozen brown say chancellor gordon brown announced freeze fuel duty pre budget speech common thursday . mr brown told house government policy raise fuel duty least line inflation year fulfil environmental commitment . financial year volatility oil market said duty would frozen . 2000 many motorist campaigned rise environmentalist believe le duty mean pollution . said policy year fuel duty rise least line inflation seek meet target reducing polluting emmissions fund public service . financial year sustained volatility oil market propose match freeze car vehicle licence duty continuation freeze main road fuel duty . rac welcomed news calling early christmas present motorist . organisation urged driver continue shop around get best price petrol . environmental group transport 2000 said freeze sends wrong message motorist . concerned although britain lead world rhetoric climate change often fails practical action said spokesman . 2000 people fuel lobby caused chaos blocking road slow moving convoy mr brown threatened raise fuel tax . chancellor raise duty year despite threat protest 2003 added 1.28p per litre .,politics
tsunami debt deal announced chancellor gordon brown said hope announce deal suspend debt interest repayment tsunami hit nation later friday . agreement g8 group wealthy nation would save affected country £3bn pound year said . deal thought hammered thursday night japan one biggest creditor nation finally signed . mr brown first proposed idea earlier week . g8 minister also believed agreed instruct world bank international monetary fund complete country country analysis reconstruction problem faced state hit disaster . mr brown locked talk finance minister g8 britain chair . germany also proposed freeze canada begun moratorium . expected deal come foreign secretary jack straw said number briton dead missing disaster reached 440 .,politics
google toolbar spark concern search engine firm google released trial tool concerning net user directs people pre selected commercial website . autolink feature come google latest toolbar provides link webpage amazon.com find book isbn number site . also link google map service address car firm carfax licence plate . google said feature available u add useful link . user concerned google dominant position search engine market place could mean would giving competitive edge firm like amazon . autolink work creating link website based information contained webpage even link specified whether publisher page given permission . user click autolink feature google toolbar webpage book unique isbn number would link directly amazon website . could mean online library list isbn book number find directing user amazon.com whether like . website paid advertising page may also directing people rival service . dan gillmor founder grassroots medium support citizen based medium said tool bad idea unfortunate move company looking continue hypergrowth . statement google said feature still beta ie trial stage company welcomed feedback user . said user choose never click autolink button web page view never modified . addition user choose disable autolink feature entirely time . new tool compared smart tag feature microsoft user . widely criticised net user later dropped microsoft concern trademark use raised . smart tag allowed microsoft link word web page another site chosen company . google said none company received autolinks paid service . user said autolink would fair website sign allow feature work page received revenue click commercial site . cory doctorow european outreach coordinator digital civil liberty group electronic fronter foundation said google penalised market dominance . course google allowed direct people whatever proxy chooses . end user would want know choose use service much google paid substitute company one chosen google . mr doctorow said objection would user forced using autolink tricked using service .,tech
worldcom director end evidence former chief financial officer u telecom firm worldcom finished giving evidence trial ex bos bernie ebbers . scott sullivan admitted juror willing commit fraud meet wall street earnings projection . mr ebbers trial fraud conspiracy relation worldcom collapse 2002. pleads guilty . mr sullivan spent two day cross examined lawyer former worldcom chief executive mr ebbers . attorney reid weingarten attempted portray mr sullivan liar thursday quizzed decision commit fraud meet analyst profit estimate . point time mr sullivan said referring first false entry late 2000 knew wrong knew law thought would get short term . mr sullivan 42 already pleaded guilty fraud sentenced following mr ebbers trial appearing prosecution witness . mr ebbers 63 always insisted unaware hidden shortfall worldcom finance . former finance officer said mr ebbers knew improper accounting entry made 2000 2002 conceal soaring expense inflate revenue . mr ebbers could face sentence 85 year convicted charge facing . worldcom problem appear begun collapse dotcom boom cut business internet company . prosecutor allege company top executive responded orchestrating massive fraud two year period . worldcom emerged bankruptcy protection 2004 known mci . monday mci agreed buyout verizon communication deal valued $ 6.75bn .,business
power people say hp digital revolution focused letting people tell share story according carly fiorina chief technology giant hewlett packard . job firm hp said speech consumer electronics show ce ensure digital physical world fully converged . said goal 2005 make people centre technology . ce showcase 50 000 new gadget hitting shelf 2005. tech fest largest kind world run 6 9 january . digital revolution democratisation technology experience make possible told delegate . revolution always giving power people . added real story digital revolution new product million experience made possible story million tell . part giving people control freeing content image video music . crucial effort make device speak better content easily transferred one device digital camera others portable medium player . lot work still need done however sort compatibility issue standard within technology industry gadget work seamlessly said . m fiorina talk also touted way technology designed focus lifestyle fashion personalisation something see key people want . special guest singer gwen stefani joined stage promote range hp digital camera m stefani helped design heavily influenced japanese youth culture . digital camera due go sale u summer based hp 607 model . emphasis personalisation lifestyle big theme year ce tiny wearable mp3 player every turn rainbow hue giving colour everything . m fiorina also announced hp working nokia launch visual radio service mobile would launch europe early year . service let people listen radio mobile download relevant content like track ringtone simultaneously . service designed make mobile radio interactive . among new product showcased digital medium hub big upgrade hp digital entertainment centre . coming autumn u box networked high definition tv cable set top box digital video recorder dvd recorder . removable hard drive cartridge memory card slot light scribe labelling software let people design print customised dvd label cover . designed contain household digital medium pre recorded tv show picture video music managed one place . hub reflects increasing move box pc work part key centre entertainment . research suggests 258 million image saved shared every day equating 94 billion year . eighty per cent remain camera . medium hub designed encourage people organise one box . m fiorina one several keynote speaker also included microsoft chief bill gate set major technology company think people technology gadget next 12 month . separate announcement keynote speech m fiorina said hp would partnering mtv replace year mtv asia music award . mtv asia aid held bangkok 3 february aimed helping raise money asian tsunami disaster .,tech
worcester v sale fri sixways friday 25 february 2000 gmt make one change tim collier replacing phil murphy second row . contrast sale missing 14 player due combination international call ups injury . john payne chris rhys jones come centre scrum half richard wigglesworth look set play wing . delport pieters rasmussen lombard leary brown powell windo van niekerk horsman collier gillie hickey sanderson macleod henderson . replacement fortey murphy daly vaili cole hayes trueman . hanley mayor payne rhys jones wigglesworth hercus redpath capt turner roddam stewart day schofield caillet carter chabal . replacement bozzi coutts anglesea lund marten riley duffy c jones .,sport
blair congratulates bush win tony blair said look forward continuing strong relationship george bush working second term president . mr bush election came crucial time world fractured divided uncertain mr blair said . brought together added saying action needed poverty middle east condition terrorist prey . mr blair said state work u fight global terrorism . need recognise would defeated military might alone also demonstrating strength common value added . solving conflict middle east world single pressing political challenge present day mr blair warned . prime minister also urged europe u build anew alliance . u position leadership president bush responsibility rise challenge . urgent . mr blair also paid tribute democrat john kerry campaign saying helped make presidential election true celebration american democracy . election u president significant world particularly britain special relationship added . earlier tory leader michael howard sent mr bush warmest congratulation saying look president unifying force world share determination defend freedom . liberal democrat leader charles kennedy welcomed fact quick conclusion election unlike 2000. mr bush first task rebuild sense domestic purpose within u said . mr kennedy said internationally hoped second term see sensitive approach relation long standing ally least global effort combat terrorism . lib dem foreign affair spokesman menzies campbell said win mr kerry would given mr blair chance fresh start adding almost umbilical cord mr bush uk premier . european must hope administration much multilateral character act swiftly rebuild atlantic partnership vital security . iraq remain issue potential division time come . even result became clear mr blair urged push action climate change first meeting whichever candidate . liberal democrat environment spokesman norman baker underlined issue global warming common debate anglo american relation wednesday . environment secretary margaret beckett said u act global warming despite george bush refusal sign kyoto protocol carbon emission . public opinion would force change told bbc news . myron ebell adviser climate change president bush said would change u stance rejected threat climate change . claimed u country independent scientist .,politics
u2 desire number one u2 three prestigious grammy award hit vertigo stubbornly clinging status one biggest band world . popular group history rock several thing common . music must inspired appeal across generation distinctive always groundbreaking . success music . compelling performer charismatic intelligent enough make good decision keep foot ground . also want . want biggest band ever stop wanting . beatles rolling stone still rem hold onto queen catsuit . u2 spade keep churning . new album dismantle atomic bomb come 28 year schoolfriend got together dublin 17 year joshua tree cemented place time rock list . may lost edginess raw youthful force propelled top lost none desire ability craft song album . vertigo first single new album went straight uk single chart number one knocking eminem top spot giving 26th top 10 hit . challenge bigger bolder better make record whole world listen bono recently said . drummer larry mullen jr echoed sentiment competitive want radio big single . want thought veteran band . band done everything considerable power ensure remain biggest band world according q magazine editor paul rees . make hugely determined formidable . added equally determined push make music continues stand . constantly invented challenged . perhaps alone rock band got better age . key ingredient fact highly organised mr rees said . everything right way . group born mullen put appeal bandmates high school notice board attracting fellow pupil paul hewson bono vocal adam clayton bass david evans edge guitar brother dick . dick evans soon dropped four piece known feedback hype settling u2 . 1978 talent contest got noticed manager paul mcguinness . brilliant coarse mcguinness recently said . way exactly . badly . struggled attract record company attention later described pretty damn average strange eerie scout saw live . released two ireland single topped national chart 1979 1980 leading deal island debut album boy . stadium filling anthemic sound u2 aim start third album war saw make breakthrough side atlantic going number one uk 12 u . song like sunday bloody sunday new year day brought success image political spiritual band bono rejected cliche . stage performance included flag waving speaker climbing drum throwing earned reputation electric performer appearance 1985 live aid widely seen sealing global stardom . 1987 joshua tree broke sale record saw band reach height power hit including street name still found looking without . song took band epic atmospheric sound simple powerful popular pinnacle . end decade marked crucial point band reached top still yearned new challenge achievement . came form exploration different branch rock foray electronic dance music plus wildly extravagant stage show still trying retain mass appeal . achtung baby album 1991 followed zooropa pop corresponding stadium tour featured giant olive flying car live phone call white house bono transformation alter ego fly macphisto . also building parallel reputation always pleasure bandmates campaigner issue global debt aid . release dismantle atomic bomb sold 125 million album around world . still want .,entertainment
tory backing id card tory back controversial government plan introduce id card . shadow cabinet revealed support ahead next week common vote bill introduce compulsory id . decision follows tough meeting senior tory argued vociferously move party source told bbc . bill minister claim tackle crime terrorism illegal immigration expected opposed liberal democrat . said scheme deeply flawed waste money . source within conservative party told bbc michael howard always favour id card tried introduce home secretary . party agnostic issue decided come fence tory source said . despite giving backing id card conservative insisted would hold minister account precise purpose scheme . said would also press labour whether objective could met whether home office would deliver . pledged ass cost effectiveness id card whether people privacy would properly protected . important remember bill take decade come full effect spokesman said . nothing solve immediate problem rising crime uncontrolled immigration . lib dem home affair spokesman mark oaten said sign michael howard overruling colleague concern id card . tory courage try change public opinion follow . new chairman bar council guy mansfield qc warned real risk people margin society would driven hand extremist . going happen young asian men bomb gone somewhere going stopped . id card going detained .,politics
microsoft debut security tool microsoft releasing tool clean pc harbouring virus spyware . virus fighting program updated monthly precursor microsoft releasing dedicated anti virus software . also released software utility help user find remove spyware home computer . although initially free thought soon microsoft charging user anti spyware tool . anti spyware tool available anti virus utility expected available later month . microsoft window operating system long favourite people write computer virus ubiquitous many loophole exploited . proved tempting target thought 100 000 virus malicious program existence . latest research suggests new variant virus cranked rate 200 per week . spyware surreptitious software sneak home computer often without user knowledge . benign form bombard user pop advert hijack web browser setting . malicious form steal confidential information log every keystroke user make . survey shown pc infested spyware . research technology firm earthlink webroot revealed 90 window machine malicious software board average one harbour 28 separate spyware program . microsoft left market pc security software specialist firm symantec mcafee trend micro many others . said virus cleaning program would stop machine infected remove need anti virus program . spyware freely available program ad aware spybot become widely used people keen keep latest variant bay . microsoft two security tool emerged result acquisition company made last two year . 2003 bought romanian firm gecad software get hold anti virus technology . december 2004 bought new york based anti spyware firm giant company software . last year microsoft also released sp2 upgrade window xp closed many security loophole software made easier people manage anti virus firewall program .,tech
consumer snub portable video consumer want music rather movie move say report . produced jupiter research analysis portable medium player market found 13 european want watch video . contrast almost third interested listening music portable player ipod . firm said gadget maker avoid hybrid device instead make sure music reproduction good possible . report concluded driving force behind growth europe portable player market likely music rather film combination two . barely 5 questioned said wanted player could play back music movie . 7 wanted player could handle game video . dedicated music player established digital medium player europe today despite high price said ian fogg jupiter analyst . mr fogg said although video player smartphones trying cash success faced tough job compromise made creating dual purpose device . european care music playback said . report showed 27 consumer asked interested portable music player . research revealed french 39 british 31 consumer interested music player . mr fogg said portable video player likely remain niche product would able compete device dedicated music playback . separate report jupiter forecast european digital music market grow 836m euro £581m 2009. end 2003 market worth 10.6m euro £7.36m . digital music player behind market growth said jupiter . apple ipod launched october 2001 portable music player market growing steadily since launch creative nomad jukebox mid 2000. consumer face almost overwhelming choice high capacity portable music player let store every track every cd .,tech
